name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bangkok,2021-11-27T01:00:00,25.6,25.6,20.1,71.28,0,0,,0,0,,1.8,88,1012.8,43.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-27T02:00:00,25,25,19.2,70.45,0,0,,0,0,,12.1,85,1012,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T03:00:00,24,24,20,78.35,0,0,,0,0,,8.9,95,1011.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T04:00:00,24.6,24.6,19.4,72.55,0,0,,0,0,,3.4,74,1011.6,44,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-27T05:00:00,23,23,19,78.21,0,0,,0,0,,10.7,80,1012,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T06:00:00,23,23,19,78.21,0,0,,0,0,,8.9,82,1012.6,27.1,10,7.1,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T07:00:00,23.3,23.3,18.2,73.37,0,0,,0,0,,5.4,74,1013.2,52.2,10.1,12,0,0,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-27T08:00:00,24,24,19.5,75.94,0,0,,0,0,,9.2,23,1014,25.7,10,33,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T09:00:00,25.2,25.2,18.7,67.26,0,0,,0,0,,10.8,28,1014.6,25.7,10,78,0.3,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T10:00:00,27.4,28.4,18.3,57.82,0,0,,0,0,,4.2,35,1013.6,37,10,145,0.5,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-27T11:00:00,28,29,18.2,55.45,0,0,,0,0,,13.4,33,1013.6,27.1,10,226,0.8,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T12:00:00,29,30.3,19,54.83,0,0,,0,0,,13,50,1012.6,27.1,10,270,1,3,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T13:00:00,30.1,31.7,19.5,52.89,0,0,,0,0,,6.1,320,1011.5,40.8,10,211,0.8,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-27T14:00:00,30.7,32.1,19,49.58,0,0,,0,0,,12.1,30,1010.6,27.1,10,204,0.7,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T15:00:00,30.2,31.6,19,51.01,0,0,,0,0,,11.2,40,1010,27.1,10,199,0.7,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T16:00:00,30.3,32,19.7,53,0,0,,0,0,,5,54,1010.4,61.6,10,93,0.3,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-27T17:00:00,29,30,18.5,53.15,0,0,,0,0,,13.9,25,1011,27.1,9.7,25,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T18:00:00,28.7,29.8,18.5,53.94,0,0,,0,0,29.5,15.2,23,1011,27.1,9.7,6,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T19:00:00,27.7,29.5,20.6,65.46,0,0,,0,0,,0.9,8,1012.2,49.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-27T20:00:00,27.2,28.5,19.2,61.67,0,0,,0,0,,12.9,40,1013,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T21:00:00,26.2,26.2,19.5,66.44,0,0,,0,0,,10.3,17,1013.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-27T22:00:00,26.2,26.2,20,68.74,0,0,,0,0,,2.8,47,1013.5,41.3,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-27T23:00:00,25,25,18.7,68.3,0,0,,0,0,,12.5,22,1013.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T00:00:00,24.7,24.7,18.5,68.25,0,0,,0,0,,12.1,15,1012.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T01:00:00,25.6,25.6,18.3,64.19,0,0,,0,0,,3.1,25,1012.6,34.3,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-28T02:00:00,24.5,24.5,17.7,66.11,0,0,,0,0,,16.5,13,1012,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T03:00:00,24.5,24.5,17.5,65.07,0,0,,0,0,,16.1,10,1011.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T04:00:00,24.2,24.2,17.6,66.49,0,0,,0,0,,3.5,23,1011.1,34.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-28T05:00:00,23,23,17.5,71.2,0,0,,0,0,,15.6,20,1012,25.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T06:00:00,22.2,22.2,18,76.87,0,0,,0,0,,12.1,50,1012.6,25.7,10,4.8,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T07:00:00,22.6,22.6,18.3,76.56,0,0,,0,0,,0.6,40,1013.3,36.6,10,8,0,0,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-28T08:00:00,24,24,18,69.16,0,0,,0,0,,11.2,18,1014,25.7,10,33,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T09:00:00,26,26,17.2,58.56,0,0,,0,0,,14.3,18,1015,25.7,10,75,0.3,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T10:00:00,28,28.9,18,54.56,0,0,,0,0,,5.4,327,1014.6,35.5,10,146,0.5,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-28T11:00:00,28,28.6,17,51.24,0,0,,0,0,,12.1,35,1014.6,27.1,10,192,0.7,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T12:00:00,28.7,29.6,18,52.26,0,0,,0,0,,9.8,15,1013,27.1,10,267,1,3,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T13:00:00,30.5,31.5,18.4,48.54,0,0,,0,0,,5.9,358,1011.5,35.5,10,235,0.8,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-28T14:00:00,30,30.6,17.5,47.12,0,0,,0,0,,11.2,27,1010,27.1,10,283,1,3,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T15:00:00,31,32,18.2,46.64,0,0,,0,0,,15.7,17,1009.6,27.1,10,219,0.8,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T16:00:00,31.5,32.7,18.7,46.82,0,0,,0,0,,7.3,311,1009.8,35.9,10,167,0.6,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-28T17:00:00,30,30.9,18.2,49.39,0,0,,0,0,,15.7,20,1010,27.1,10,52,0.2,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T18:00:00,29.7,30.7,18.2,50.11,0,0,,0,0,,13.9,10,1010,27.1,10,10,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T19:00:00,28.4,29.8,19.2,57.51,0,0,,0,0,,1.7,7,1011.4,36.9,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-28T20:00:00,28,29.3,19.2,59.03,0,0,,0,0,,9.3,360,1012,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T21:00:00,27,28.3,19.5,63.57,0,0,,0,0,,12.9,17,1012.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-28T22:00:00,28.1,29.5,19.4,59.35,0,0,,0,0,,2.8,33,1012.5,48.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-28T23:00:00,27,28.1,18.5,59.73,0,0,,0,0,,15.2,17,1012,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T00:00:00,26.7,27.8,18.5,60.62,0,0,,0,0,,16.5,10,1011.6,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T01:00:00,27,28,18.3,59.07,0,0,,0,0,,2,28,1011.5,47.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-29T02:00:00,26.7,27.5,17.2,56.03,0,0,,0,0,,15.7,7,1011,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T03:00:00,26,26,16.2,54.96,0,0,,0,0,,20,7,1010.6,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T04:00:00,26.2,26.2,18.7,63.39,0,0,,0,0,,4.5,19,1010.4,41.7,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-29T05:00:00,25.7,25.7,17.2,59.44,0,0,,0,0,,20.9,7,1010.6,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T06:00:00,25,25,18,65.14,0,0,,0,0,,21.3,7,1011,42.8,10,2.8,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T07:00:00,25.6,25.6,19.4,68.83,0,0,,0,0,,2.7,11,1012.6,65.2,10,5,0,0,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-29T08:00:00,25,25,18.2,66.18,0,0,,0,0,,16.1,17,1013,42.8,10,25,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T09:00:00,26,26,19,65.35,0,0,,0,0,,17.5,12,1013.6,42.8,10,58,0.2,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T10:00:00,27.4,29.3,20.9,67.58,0,0,,0,0,,6,64,1013.3,68.7,10,115,0.4,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-29T11:00:00,30,31.1,18.5,50.18,0,0,,0,0,,21.9,35,1012.6,50,10,187,0.7,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T12:00:00,30.2,31.6,19,51.01,0,0,,0,0,,21.9,15,1011,25.7,10,272,1,3,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T13:00:00,30.9,33.1,20.3,53.25,0,0,,0,0,,4.7,36,1011.1,59,10,232,0.8,2,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-29T14:00:00,31,32.5,19.2,49.65,0,0,,0,0,,16.1,33,1009,27.1,10,261,0.9,3,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T15:00:00,30.7,32.3,19.2,50.37,0,0,,0,0,,19.1,18,1008,27.1,10,167,0.6,2,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T16:00:00,30.6,33.5,21.3,57.58,0,0,,0,0,,5.5,256,1009.1,80,10,97,0.3,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-29T17:00:00,30,31.9,20,55.08,0,0,,0,0,,14.3,27,1009,27.1,10,37,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T18:00:00,29.7,31.2,19.2,53.34,0,0,,0,0,,8.5,32,1009.6,42.8,10,6,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T19:00:00,28.7,31.3,21.5,64.98,0,0,,0,0,,3.8,144,1010.8,92.3,10,0,,0,,Overcast,cloudy,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-29T20:00:00,28.2,29.9,20,60.93,0,0,,0,0,,13.4,47,1011,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T21:00:00,27.5,29.4,20.7,66.66,0,0,,0,0,,9.8,50,1011.6,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-29T22:00:00,27.7,29.6,20.6,65.5,0,0,,0,0,,2.1,42,1011.4,97,10,0,,0,,Overcast,cloudy,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-29T23:00:00,27.2,28.8,20,64.6,0,0,,0,0,,13.9,33,1011,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T00:00:00,26.5,26.5,20,67.51,0,0,,0,0,,10.7,37,1011,88.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T01:00:00,27.4,29,20.2,64.99,0.016,100,rain,0,0,,1.9,33,1010.5,81.5,10,0,,0,,"Rain, Partially cloudy",rain,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-30T02:00:00,26.2,26.2,19.5,66.44,0,0,,0,0,,8.9,22,1010,59.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T03:00:00,26,26,20,69.54,0,0,,0,0,,10.7,32,1010,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T04:00:00,26.5,26.5,20.1,68,0,0,,0,0,,5.2,262,1009.8,83,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-30T05:00:00,26,26,19.2,66.39,0,0,,0,0,,12.1,10,1009,27.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T06:00:00,25.7,25.7,19.2,67.39,0,0,,0,0,,13.4,27,1010,27.1,10,2,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T07:00:00,26.1,26.1,20.5,71.23,0,0,,0,0,,1.2,10,1011.4,81.2,9.4,18,0.1,0,,Partially cloudy,partly-cloudy-day,"48429099999,E4214,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-30T08:00:00,26.2,26.2,17.7,59.56,0,0,,0,0,,14.3,33,1012,42.8,9.7,59,0.2,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T09:00:00,27,28,18.2,58.79,0,0,,0,0,,15.2,38,1012.6,27.1,9.7,79,0.3,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T10:00:00,28.2,30.1,20.4,62.77,0,0,,0,0,,4.4,173,1013,82.4,9.4,104,0.4,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-30T11:00:00,27.7,28.1,16.2,49.59,0,0,,0,0,,16.2,48,1013,42.8,10,99,0.4,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T12:00:00,28.7,29.2,17,49.06,0,0,,0,0,,15.3,30,1011.6,42.8,10,116,0.4,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T13:00:00,29,31,20.3,59.45,0,0,,0,0,,2.3,80,1011.1,92.3,9.4,104,0.4,1,,Overcast,cloudy,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-30T14:00:00,28.7,29.6,18,52.26,0,0,,0,0,,14.4,62,1009.6,42.8,10,126,0.5,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T15:00:00,28.7,29.6,18,52.26,0,0,,0,0,,18.4,25,1009,42.8,10,66,0.2,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T16:00:00,28.8,30.9,20.6,61.57,0,0,,0,0,,4.5,23,1009.5,92.3,9.4,60,0.2,1,,Overcast,cloudy,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-30T17:00:00,28,29,18.2,55.45,0,0,,0,0,,17,20,1009,59.6,10,21,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T18:00:00,27,27.9,18,57.87,0,0,,0,0,,15.2,25,1010,59.6,10,1,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T19:00:00,28.1,29.6,19.7,60.39,0,0,,0,0,,4.4,132,1011.5,85.5,9.4,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-11-30T20:00:00,27,28.3,19.2,62.59,0,0,,0,0,,12.1,25,1012,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T21:00:00,27,28.3,19.2,62.59,0,0,,0,0,,13,33,1012,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-11-30T22:00:00,26.6,26.6,18.7,62.01,0,0,,0,0,,2.8,52,1012.2,82.4,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-11-30T23:00:00,26,26,18.7,64.36,0,0,,0,0,,12.4,20,1012,42.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T00:00:00,26,26,18.5,63.36,0,0,,0,0,,10.6,30,1012,42.8,9.7,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T01:00:00,26,26,18.6,63.38,0,0,,0,0,,4.6,36,1012.3,83.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-12-01T02:00:00,25.2,25.2,18,64.17,0,0,,0,0,,11.6,43,1011.6,42.8,9.7,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T03:00:00,24.5,24.5,17.5,65.01,0,0,,0,0,,12.2,50,1011.6,42.8,9.7,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T04:00:00,25.3,25.3,18.1,64.25,0,0,,0,0,,2.5,63,1011.3,82.1,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-12-01T05:00:00,24.2,24.2,16.7,62.94,0,0,,0,0,,10.7,35,1011.6,42.8,9.7,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T06:00:00,24,24,15.2,58.08,0,0,,0,0,,11.2,63,1012,42.8,9.7,1.5,0,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T07:00:00,25.2,25.2,19,68.4,0,0,,0,0,,4,299,1013.1,81.4,9.4,21,0.1,0,,Partially cloudy,partly-cloudy-day,"48429099999,E4214,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-12-01T08:00:00,24.7,24.7,16.7,61.1,0,0,,0,0,,10.8,77,1014,42.8,10,69,0.2,1,,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T09:00:00,25,25,16.7,60.19,0,0,,0,0,,14,105,1015,42.8,10,66,0.2,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T10:00:00,26.4,26.4,18.4,61.76,0,0,,0,0,,3.8,31,1014.3,83.5,9.4,95,0.3,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-12-01T11:00:00,26.7,27.5,17,55.14,0,0,,0,0,,15.3,57,1014.6,88.8,10,101,0.4,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T12:00:00,27.7,28.3,17,52,0,0,,0,0,,9.7,40,1013.6,59.6,10,57,0.2,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T13:00:00,27.1,28.3,19,61.14,0,0,,0,0,,3,38,1012.6,85.5,10,82,0.3,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-12-01T14:00:00,29.2,29.7,17,47.67,0,0,,0,0,,11.6,33,1011.6,59.6,10,77,0.3,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T15:00:00,28.7,29.2,17,49.06,0,0,,0,0,,14.3,55,1010.6,88.3,9.7,133,0.5,1,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T16:00:00,28.8,30.2,19.3,56.45,0,0,,0,0,,3.3,26,1010.2,86.3,10,68,0.2,1,,Partially cloudy,partly-cloudy-day,"48429099999,F1926,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-12-01T17:00:00,28.7,29.5,17.7,51.44,0,0,,0,0,,12.5,62,1010.6,88.3,9.7,29,0.1,0,,Partially cloudy,partly-cloudy-day,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T18:00:00,28,28.6,17.2,52.07,0,0,,0,0,,12.1,67,1011,88.3,9.7,7,0,0,,Partially cloudy,partly-cloudy-night,"F1926,VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T19:00:00,27.3,28.9,20,64.4,0,0,,0,0,,1.6,47,1012,68.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48454099999,48459099999"
Bangkok,2021-12-01T20:00:00,27,28.1,18.7,60.65,0,0,,0,0,,6.9,43,1012.6,25.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T21:00:00,26.2,26.2,18.5,62.39,0,0,,0,0,,10.3,57,1013,25.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-01T22:00:00,25.9,25.9,18.1,61.86,0,0,,0,0,,3,64,1013.3,58.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-12-01T23:00:00,25.2,25.2,18,64.17,0,0,,0,0,,12.6,72,1013.6,25.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-02T00:00:00,24.2,24.2,18.7,71.4,0,0,,0,0,,10.3,80,1013,25.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-02T01:00:00,25.2,25.2,17.6,62.78,0,0,,0,0,,3.5,180,1012.4,59.3,10,0,,0,,Partially cloudy,partly-cloudy-night,"48429099999,48455099999,48453099999,48456099999,48459099999,48420099999"
Bangkok,2021-12-02T02:00:00,24,24,18.7,72.48,0,0,,0,0,,9.4,50,1012,25.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
Bangkok,2021-12-02T03:00:00,23.2,23.2,18,72.35,0,0,,0,0,,10.7,70,1011.6,25.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"VTBS,VTBD,48456099999,48459099999"
